serial;ambient_temp_C;humidity;object_temp_C;cooling_state;critical_level;time_min;ambient_slope;ambient_rolling_mean;class
41196;13.58;0.67;13.3;0.26;1;41196;-6.200000000000001;17.636;1
41197;10.59;0.56;9.0;0.36;1;41197;-2.99;19.207999999999995;1
41198;7.44;0.42;20.63;1.49;1;41198;-3.1499999999999995;15.879999999999999;1
41199;36.48;0.75;40.0;0.82;1;41199;29.039999999999996;17.573999999999995;1
41200;31.53;0.42;36.8;0.94;1;41200;-4.949999999999996;19.923999999999996;1
41201;38.25;0.64;38.31;0.49;1;41201;6.719999999999999;24.857999999999997;1
41202;-3.79;0.74;-3.11;0.13;0;41202;-42.04;21.981999999999996;1
41203;26.54;0.48;34.78;1.19;1;41203;30.33;25.802;1
41204;36.92;0.45;33.11;0.85;1;41204;10.380000000000003;25.889999999999997;1
41205;-0.94;0.44;4.17;0.6;1;41205;-37.86;19.395999999999997;1
41206;-6.68;0.51;-6.07;0.09;0;41206;-5.74;10.409999999999998;1
41207;27.06;0.44;31.95;0.86;1;41207;33.739999999999995;16.579999999999995;1
41208;18.72;0.64;16.52;0.51;1;41208;-8.34;15.015999999999996;1
41209;32.09;0.42;37.55;0.97;1;41209;13.370000000000005;14.049999999999997;1
41210;-3.01;0.58;9.86;1.36;1;41210;-35.1;13.635999999999996;1
41211;29.76;0.75;40.0;1.42;1;41211;32.77;20.924;1
41212;0.08;0.68;8.86;0.98;1;41212;-29.680000000000003;15.527999999999997;1
41213;-1.82;0.62;-2.56;0.16;1;41213;-1.9000000000000001;11.419999999999998;1
41214;-1.79;0.51;1.81;0.44;1;41214;0.030000000000000027;4.643999999999997;1
41215;30.73;0.62;31.15;0.45;1;41215;32.52;11.391999999999996;2
41216;23.26;0.58;28.27;0.83;1;41216;-7.469999999999999;10.091999999999997;2
41217;16.15;0.55;12.8;0.6;1;41217;-7.110000000000003;13.305999999999997;2
41218;7.94;0.45;7.38;0.24;1;41218;-8.209999999999997;15.257999999999996;2
41219;33.86;0.71;34.79;0.53;1;41219;25.919999999999998;22.387999999999998;2
41220;9.62;0.56;9.45;0.21;1;41220;-24.240000000000002;18.165999999999997;2
41221;30.83;0.47;34.49;0.77;1;41221;21.21;19.679999999999996;2
41222;11.96;0.53;6.1;0.8;1;41222;-18.869999999999997;18.841999999999995;2
41223;8.85;0.54;16.14;0.92;1;41223;-3.110000000000001;19.023999999999994;2
41224;13.13;0.69;7.68;0.78;1;41224;4.280000000000001;14.877999999999997;2
41225;5.07;0.66;19.07;1.55;1;41225;-8.06;13.967999999999995;2
41226;27.38;0.67;40.0;1.64;1;41226;22.31;13.277999999999997;2
41227;15.14;0.4;31.68;1.91;1;41227;-12.239999999999998;13.913999999999998;2
41228;1.61;0.55;-0.98;0.38;1;41228;-13.530000000000001;12.465999999999998;2
41229;34.98;0.57;38.82;0.83;1;41229;33.37;16.835999999999995;2
41230;9.19;0.41;12.32;0.5;1;41230;-25.79;17.659999999999997;2
41231;17.18;0.49;31.9;1.74;1;41231;7.99;15.619999999999996;2
41232;35.32;0.67;34.94;0.49;1;41232;18.14;19.655999999999995;2
41233;21.21;0.45;22.95;0.49;1;41233;-14.11;23.575999999999997;2
41234;-4.16;0.59;-6.28;0.27;0;41234;-25.37;15.747999999999996;2
41235;36.99;0.48;39.56;0.73;1;41235;41.150000000000006;21.307999999999996;2
41236;21.39;0.4;38.62;2.04;1;41236;-15.600000000000001;22.15;2
41237;6.75;0.48;9.96;0.49;1;41237;-14.64;16.435999999999996;2
41238;-3.04;0.74;-5.23;0.29;0;41238;-9.79;11.585999999999997;2
41239;29.7;0.68;40.0;1.43;1;41239;32.74;18.357999999999997;2
41240;21.0;0.74;17.12;0.7;1;41240;-8.7;15.159999999999997;2
41241;16.67;0.57;18.39;0.44;1;41241;-4.329999999999998;14.215999999999998;2
41242;34.69;0.44;36.05;0.58;1;41242;18.019999999999996;19.803999999999995;2
41243;29.43;0.59;35.75;1.03;1;41243;-5.259999999999998;26.297999999999995;2
41244;-2.42;0.56;14.24;1.74;1;41244;-31.85;19.874;2
41245;5.59;0.7;23.3;1.93;1;41245;8.01;16.791999999999994;2
41246;2.42;0.43;1.52;0.21;1;41246;-3.17;13.941999999999997;2
41247;27.2;0.57;23.57;0.73;1;41247;24.78;12.443999999999997;2
41248;-8.32;0.45;-0.84;0.77;0;41248;-35.519999999999996;4.893999999999997;2
41249;18.49;0.51;19.25;0.36;1;41249;26.81;9.075999999999997;2
41250;28.12;0.66;27.54;0.44;1;41250;9.630000000000003;13.581999999999997;2
41251;33.84;0.57;40.0;1.05;1;41251;5.720000000000002;19.865999999999996;2
41252;7.1;0.53;10.25;0.49;1;41252;-26.740000000000002;15.845999999999998;2
41253;31.06;0.54;36.03;0.91;1;41253;23.96;23.721999999999998;2
41254;-4.47;0.56;1.15;0.62;0;41254;-35.53;19.13;2
41255;32.32;0.67;40.0;1.19;1;41255;36.79;19.97;2
41256;-3.63;0.71;-2.15;0.21;0;41256;-35.95;12.475999999999996;2
41257;9.86;0.73;8.79;0.31;1;41257;13.489999999999998;13.027999999999997;2
41258;29.86;0.68;29.45;0.44;1;41258;20.0;12.787999999999997;2
41259;-2.5;0.51;-0.29;0.3;0;41259;-32.36;13.181999999999997;2
41260;1.46;0.64;20.76;2.04;1;41260;3.96;7.009999999999996;2
41261;26.11;0.55;40.0;1.75;1;41261;24.65;12.957999999999998;2
41262;26.0;0.49;26.22;0.38;1;41262;-0.10999999999999943;16.186;2
41263;22.06;0.69;34.97;1.61;1;41263;-3.9400000000000013;14.626;2
41264;24.7;0.41;33.58;1.24;1;41264;2.6400000000000006;20.065999999999995;2
41265;17.14;0.72;17.02;0.28;1;41265;-7.559999999999999;23.201999999999995;2
41266;2.59;0.56;-2.6;0.65;1;41266;-14.55;18.497999999999998;2
41267;7.28;0.62;11.77;0.62;1;41267;4.69;14.753999999999996;2
41268;-0.92;0.63;-0.8;0.1;1;41268;-8.200000000000001;10.157999999999998;2
41269;35.42;0.71;40.0;0.91;1;41269;36.34;12.301999999999998;2
41270;19.17;0.62;22.02;0.58;1;41270;-16.25;12.707999999999998;2
41271;10.04;0.61;24.05;1.6;1;41271;-9.130000000000003;14.197999999999997;2
41272;13.1;0.42;14.52;0.37;1;41272;3.0600000000000005;15.361999999999998;2
41273;37.36;0.58;36.56;0.55;1;41273;24.259999999999998;23.018;2
41274;-2.33;0.45;0.21;0.33;0;41274;-39.69;15.467999999999995;2
41275;19.31;0.66;12.93;0.93;1;41275;21.64;15.495999999999999;2
41276;15.29;0.58;15.0;0.28;1;41276;-4.02;16.546;2
41277;20.57;0.64;39.41;2.19;1;41277;5.280000000000001;18.04;2
41278;-9.09;0.41;-7.8;0.14;0;41278;-29.66;8.749999999999996;2
41279;33.61;0.43;35.02;0.58;1;41279;42.7;15.937999999999997;2
41280;36.61;0.65;40.0;0.81;1;41280;3.0;19.397999999999996;2
41281;18.26;0.43;16.12;0.5;1;41281;-18.349999999999998;19.991999999999997;2
41282;24.83;0.42;24.5;0.38;1;41282;6.569999999999997;20.843999999999998;2
41283;36.12;0.4;40.0;0.85;1;41283;11.29;29.886000000000003;2
41284;25.36;0.73;27.89;0.61;1;41284;-10.759999999999998;28.236;2
41285;-2.37;0.66;-3.48;0.19;0;41285;-27.73;20.439999999999998;2
41286;18.81;0.52;10.09;1.16;1;41286;21.18;20.549999999999997;2
41287;20.34;0.5;19.21;0.42;1;41287;1.5300000000000011;19.651999999999997;2
41288;11.21;0.52;8.09;0.52;1;41288;-9.129999999999999;14.669999999999998;2
41289;26.82;0.67;21.93;0.86;1;41289;15.61;14.962;2
41290;36.72;0.63;33.01;0.84;1;41290;9.899999999999999;22.78;2
41291;36.28;0.46;40.0;0.83;1;41291;-0.4399999999999977;26.274;2
41292;12.54;0.46;16.53;0.62;1;41292;-23.740000000000002;24.714;2
41293;-4.34;0.43;-3.4;0.15;0;41293;-16.88;21.604000000000003;2
41294;39.24;0.63;40.0;0.57;1;41294;43.58;24.088;2
41295;31.94;0.67;33.31;0.56;1;41295;-7.300000000000001;23.131999999999998;2
41296;-3.77;0.49;-5.14;0.2;0;41296;-35.71;15.122;2
41297;36.04;0.41;40.0;0.86;1;41297;39.81;19.822;2
41298;33.49;0.43;30.03;0.78;1;41298;-2.549999999999997;27.387999999999998;2
41299;15.94;0.74;10.69;0.78;1;41299;-17.550000000000004;22.728;2
41300;19.56;0.5;18.39;0.41;1;41300;3.619999999999999;20.252;2
41301;9.95;0.67;19.87;1.19;1;41301;-9.61;22.996;2
41302;-7.26;0.62;8.8;1.63;1;41302;-17.21;14.336000000000002;2
41303;6.76;0.53;5.51;0.29;1;41303;14.02;8.989999999999998;2
41304;30.14;0.47;27.31;0.69;1;41304;23.380000000000003;11.829999999999998;2
41305;-9.77;0.44;0.28;1.01;1;41305;-39.91;5.963999999999999;2
41306;6.67;0.62;2.72;0.56;1;41306;16.439999999999998;5.307999999999998;2
41307;9.91;0.67;15.09;0.72;1;41307;3.24;8.741999999999999;2
41308;16.87;0.63;13.86;0.57;1;41308;6.960000000000001;10.764;2
41309;35.99;0.59;33.74;0.69;1;41309;19.12;11.934;2
41310;7.32;0.41;2.92;0.61;1;41310;-28.67;15.351999999999999;2
41311;7.35;0.74;13.63;0.8;1;41311;0.02999999999999936;15.488;2
41312;26.88;0.68;29.8;0.66;1;41312;19.53;18.881999999999998;2
41313;12.61;0.5;25.38;1.5;1;41313;-14.27;18.029999999999998;2
41314;1.23;0.74;4.17;0.41;1;41314;-11.379999999999999;11.077999999999998;2
41315;12.62;0.61;14.19;0.38;1;41315;11.389999999999999;12.137999999999998;2
41316;-2.96;0.6;9.3;1.3;1;41316;-15.579999999999998;10.075999999999997;2
41317;-1.18;0.66;10.26;1.23;1;41317;1.78;4.463999999999999;2
41318;14.92;0.68;12.58;0.48;1;41318;16.1;4.925999999999998;2
41319;10.95;0.63;14.94;0.61;1;41319;-3.9700000000000006;6.869999999999999;2
41320;35.74;0.44;32.15;0.82;1;41320;24.790000000000003;11.493999999999998;2
41321;8.12;0.52;16.72;1.04;1;41321;-27.620000000000005;13.709999999999999;2
41322;19.03;0.72;21.71;0.56;1;41322;10.910000000000002;17.752;2
41323;21.61;0.48;27.1;0.87;1;41323;2.5799999999999983;19.089999999999996;2
41324;-9.35;0.53;-10.57;0.13;0;41324;-30.96;15.029999999999998;0
41325;23.18;0.55;25.31;0.55;1;41325;32.53;12.517999999999997;0
41326;-1.1;0.55;5.75;0.77;1;41326;-24.28;10.673999999999996;0
41327;38.05;0.61;36.2;0.67;1;41327;39.15;14.477999999999998;0
41328;-2.57;0.73;-7.17;0.53;0;41328;-40.62;9.641999999999996;0
41329;10.73;0.48;5.09;0.77;1;41329;13.3;13.657999999999996;0
41330;-5.73;0.44;-3.59;0.26;0;41330;-16.46;7.875999999999996;0
41331;39.84;0.47;40.0;0.51;1;41331;45.57000000000001;16.064;0
41332;15.11;0.71;13.99;0.36;1;41332;-24.730000000000004;11.475999999999997;0
41333;19.77;0.63;21.08;0.43;1;41333;4.66;15.943999999999997;0
41334;-6.65;0.5;-6.09;0.09;0;41334;-26.42;12.467999999999996;1
41335;27.5;0.69;36.43;1.27;1;41335;34.15;19.113999999999997;1
41336;0.5;0.7;11.82;1.24;1;41336;-27.0;11.245999999999997;1
41337;34.9;0.7;38.74;0.83;1;41337;34.4;15.203999999999997;1
41338;0.26;0.72;11.99;1.28;1;41338;-34.64;11.301999999999996;1
41339;-0.47;0.49;-2.5;0.3;1;41339;-0.73;12.537999999999997;1
41340;-8.17;0.66;5.39;1.37;1;41340;-7.7;5.403999999999997;1
41341;13.6;0.56;23.59;1.23;1;41341;21.77;8.023999999999997;1
41342;18.24;0.69;27.98;1.26;1;41342;4.639999999999999;4.6919999999999975;1
41343;-6.71;0.65;-0.12;0.69;0;41343;-24.95;3.297999999999997;1
41344;28.78;0.67;32.33;0.74;1;41344;35.49;9.147999999999998;1
41345;12.66;0.63;19.16;0.88;1;41345;-16.12;13.313999999999997;1
41346;16.22;0.46;21.22;0.76;1;41346;3.5599999999999987;13.837999999999997;1
41347;12.04;0.59;16.61;0.68;1;41347;-4.18;12.597999999999995;1
41348;10.04;0.74;12.25;0.42;1;41348;-2.0;15.947999999999997;1
41349;17.98;0.73;23.33;0.81;1;41349;7.940000000000001;13.787999999999997;1
41350;-2.24;0.42;-7.21;0.57;0;41350;-20.22;10.807999999999996;1
41351;-0.9;0.46;-2.48;0.25;1;41351;1.3400000000000003;7.383999999999996;1
41352;33.09;0.45;40.0;1.12;1;41352;33.99;11.593999999999998;1
41353;37.31;0.65;39.47;0.69;1;41353;4.219999999999999;17.047999999999995;1
41354;8.67;0.69;5.52;0.5;1;41354;-28.64;15.185999999999996;2
41355;3.54;0.47;5.81;0.36;1;41355;-5.13;16.342;2
41356;22.2;0.58;26.31;0.73;1;41356;18.66;20.961999999999996;2
41357;10.44;0.69;12.52;0.41;1;41357;-11.76;16.431999999999995;2
41358;-8.73;0.66;-7.88;0.1;0;41358;-19.17;7.223999999999995;2
41359;-2.19;0.59;-5.16;0.37;0;41359;6.540000000000001;5.051999999999995;2
41360;25.8;0.61;23.26;0.61;1;41360;27.990000000000002;9.503999999999996;2
41361;22.95;0.58;35.23;1.56;1;41361;-2.8500000000000014;9.653999999999996;2
41362;-8.65;0.5;-6.31;0.25;0;41362;-31.6;5.835999999999996;2
41363;1.1;0.6;15.25;1.53;1;41363;9.75;7.801999999999995;2
41364;1.55;0.64;0.3;0.24;1;41364;0.44999999999999996;8.549999999999995;2
41365;23.59;0.71;17.52;0.94;1;41365;22.04;8.107999999999995;2
41366;-9.01;0.62;1.13;1.02;1;41366;-32.6;1.7159999999999958;2
41367;-4.79;0.67;12.99;1.83;1;41367;4.22;2.487999999999996;2
41368;30.0;0.46;40.0;1.4;1;41368;34.79;8.267999999999997;2
41369;-1.07;0.56;-0.5;0.15;1;41369;-31.07;7.743999999999997;2
41370;22.64;0.4;25.66;0.63;1;41370;23.71;7.553999999999997;2
41371;1.91;0.49;-1.86;0.5;1;41371;-20.73;9.737999999999996;2
41372;-5.03;0.65;-4.47;0.11;0;41372;-6.94;9.689999999999996;2
41373;2.16;0.75;4.97;0.4;1;41373;7.19;4.121999999999996;2
41374;26.11;0.43;26.15;0.36;1;41374;23.95;9.557999999999996;2
41375;32.78;0.54;40.0;1.15;1;41375;6.670000000000002;11.585999999999995;2
41376;31.51;0.68;26.51;0.92;1;41376;-1.2699999999999996;17.505999999999997;2
41377;9.86;0.47;13.04;0.52;1;41377;-21.650000000000002;20.483999999999998;2
41378;23.4;0.59;37.04;1.7;1;41378;13.54;24.731999999999992;2
41379;0.25;0.66;2.56;0.33;1;41379;-23.15;19.559999999999995;2
41380;4.66;0.62;5.98;0.28;1;41380;4.41;13.935999999999996;2
41381;34.82;0.47;40.0;0.97;1;41381;30.16;14.597999999999995;2
41382;-9.35;0.52;-8.66;0.08;0;41382;-44.17;10.755999999999997;0
41383;-5.72;0.67;12.47;1.86;1;41383;3.63;4.931999999999996;0
41384;0.39;0.59;15.12;1.58;1;41384;6.109999999999999;4.9599999999999955;0
41385;-8.67;0.4;-7.78;0.1;0;41385;-9.06;2.293999999999996;0
41386;-0.93;0.67;13.42;1.53;1;41386;7.74;-4.856000000000004;0
41387;19.15;0.41;22.33;0.61;1;41387;20.08;0.8439999999999952;0
41388;11.07;0.66;12.17;0.32;1;41388;-8.079999999999998;4.2019999999999955;0
41389;34.63;0.47;40.0;0.98;1;41389;23.560000000000002;11.049999999999995;0
41390;30.87;0.74;28.23;0.67;1;41390;-3.7600000000000016;18.957999999999995;0
41391;7.09;0.53;23.5;1.81;1;41391;-23.78;20.561999999999994;0
41392;2.97;0.51;6.53;0.49;1;41392;-4.119999999999999;17.325999999999997;1
41393;8.98;0.45;13.29;0.62;1;41393;6.01;16.907999999999994;1
41394;19.51;0.51;27.28;1.07;1;41394;10.530000000000001;13.883999999999997;1
41395;3.4;0.71;19.75;1.77;1;41395;-16.110000000000003;8.389999999999995;1
41396;21.21;0.75;18.49;0.58;1;41396;17.810000000000002;11.213999999999995;1
41397;10.47;0.53;13.99;0.56;1;41397;-10.74;12.713999999999995;1
41398;17.6;0.56;31.85;1.7;1;41398;7.130000000000001;14.437999999999994;1
41399;11.81;0.65;17.63;0.8;1;41399;-5.790000000000001;12.897999999999996;1
41400;4.72;0.71;2.09;0.41;1;41400;-7.090000000000001;13.161999999999995;1
41401;37.42;0.61;36.29;0.59;1;41401;32.7;16.403999999999996;1
41402;28.18;0.54;28.87;0.45;1;41402;-9.240000000000002;19.945999999999998;1
41403;-2.99;0.54;-1.05;0.26;0;41403;-31.17;15.827999999999998;1
41404;33.42;0.64;32.78;0.5;1;41404;36.410000000000004;20.15;1
41405;14.37;0.4;11.75;0.51;1;41405;-19.050000000000004;22.08;1
41406;34.73;0.62;37.37;0.71;1;41406;20.36;21.541999999999994;1
41407;29.99;0.52;40.0;1.4;1;41407;-4.739999999999998;21.903999999999993;1
41408;11.26;0.68;8.51;0.49;1;41408;-18.729999999999997;24.753999999999994;1
41409;-8.88;0.43;-4.81;0.42;0;41409;-20.14;16.293999999999993;1
41410;3.43;0.61;6.94;0.49;1;41410;12.31;14.105999999999995;1
41411;17.08;0.57;17.48;0.31;1;41411;13.649999999999999;10.575999999999995;1
41412;21.67;0.62;21.91;0.34;1;41412;4.590000000000003;8.911999999999995;2
41413;2.89;0.42;4.56;0.3;1;41413;-18.78;7.237999999999995;2
41414;-3.03;0.6;-5.62;0.33;0;41414;-5.92;8.407999999999998;2
41415;31.75;0.6;31.84;0.43;1;41415;34.78;14.071999999999994;2
41416;39.22;0.6;40.0;0.57;1;41416;7.469999999999999;18.499999999999993;2
41417;16.28;0.61;18.91;0.53;1;41417;-22.939999999999998;17.421999999999993;2
41418;-1.42;0.64;-6.1;0.55;0;41418;-17.700000000000003;16.559999999999995;2
41419;3.62;0.68;21.06;1.88;1;41419;5.04;17.889999999999993;2
41420;-9.08;0.49;-10.07;0.11;0;41420;-12.7;9.723999999999995;0
41421;35.71;0.69;35.08;0.52;1;41421;44.79;9.021999999999995;0
41422;-4.11;0.57;-6.0;0.25;0;41422;-39.82;4.943999999999994;0
41423;18.83;0.43;37.95;2.2;1;41423;22.939999999999998;8.993999999999994;0
41424;3.7;0.42;18.85;1.65;1;41424;-15.129999999999999;9.009999999999994;0
41425;17.71;0.52;10.25;1.02;1;41425;14.010000000000002;14.367999999999991;0
41426;22.57;0.67;40.0;2.07;1;41426;4.859999999999999;11.739999999999995;0
41427;31.49;0.65;32.5;0.52;1;41427;8.919999999999998;18.859999999999992;0
41428;0.32;0.68;-3.3;0.47;1;41428;-31.169999999999998;15.157999999999992;0
41429;-9.45;0.58;6.06;1.56;1;41429;-9.77;12.527999999999995;0
41430;-3.16;0.55;1.87;0.57;0;41430;6.289999999999999;8.353999999999996;1
41431;35.0;0.45;32.16;0.73;1;41431;38.16;10.839999999999995;1
41432;33.69;0.51;30.23;0.78;1;41432;-1.3100000000000023;11.279999999999996;1
41433;19.87;0.55;23.28;0.64;1;41433;-13.819999999999997;15.189999999999994;1
41434;20.03;0.43;21.04;0.4;1;41434;0.16000000000000014;21.085999999999995;1
41435;23.25;0.48;20.44;0.61;1;41435;3.219999999999999;26.367999999999995;1
41436;-1.23;0.61;-0.58;0.15;1;41436;-24.48;19.121999999999996;1
41437;35.72;0.66;32.64;0.76;1;41437;36.949999999999996;19.528;1
41438;10.94;0.75;14.24;0.54;1;41438;-24.78;17.741999999999997;1
41439;9.16;0.73;12.34;0.51;1;41439;-1.7799999999999994;15.567999999999994;1
41440;15.95;0.62;17.54;0.42;1;41440;6.789999999999999;14.107999999999995;1
41441;-7.65;0.55;-6.57;0.13;0;41441;-23.6;12.823999999999995;1
41442;-1.69;0.62;17.96;2.05;1;41442;5.960000000000001;5.341999999999995;1
41443;26.9;0.67;26.9;0.37;1;41443;28.59;8.533999999999995;1
41444;-5.86;0.44;11.17;1.74;1;41444;-32.76;5.529999999999996;1
41445;20.16;0.54;21.51;0.44;1;41445;26.02;6.371999999999995;1
41446;2.27;0.69;8.53;0.75;1;41446;-17.89;8.355999999999996;1
41447;9.46;0.53;6.42;0.5;1;41447;7.190000000000001;10.585999999999995;1
41448;4.43;0.6;3.35;0.25;1;41448;-5.030000000000001;6.091999999999995;1
41449;7.78;0.61;9.03;0.3;1;41449;3.3500000000000005;8.819999999999997;1
41450;25.95;0.46;25.79;0.38;1;41450;18.169999999999998;9.977999999999994;2
41451;4.86;0.53;1.91;0.44;1;41451;-21.09;10.495999999999995;2
41452;18.32;0.52;21.69;0.62;1;41452;13.46;12.267999999999995;2
41453;13.8;0.41;20.76;0.93;1;41453;-4.52;14.141999999999996;2
41454;23.18;0.41;23.77;0.39;1;41454;9.379999999999999;17.221999999999998;2
41455;36.84;0.69;40.0;0.78;1;41455;13.660000000000004;19.399999999999995;2
41456;26.63;0.5;21.98;0.83;1;41456;-10.210000000000004;23.753999999999998;2
41457;0.75;0.58;1.52;0.18;1;41457;-25.88;20.24;2
41458;-8.44;0.5;-5.13;0.35;0;41458;-9.19;15.791999999999996;2
41459;3.11;0.73;15.23;1.34;1;41459;11.549999999999999;11.777999999999995;2
41460;19.75;0.49;19.75;0.3;1;41460;16.64;8.359999999999996;2
41461;-7.43;0.55;2.89;1.06;1;41461;-27.18;1.547999999999996;2
41462;14.82;0.71;11.54;0.58;1;41462;22.25;4.3619999999999965;2
41463;19.84;0.69;22.35;0.55;1;41463;5.02;10.017999999999995;2
41464;6.71;0.47;9.45;0.44;1;41464;-13.129999999999999;10.737999999999996;2
41465;28.55;0.68;40.0;1.53;1;41465;21.84;12.497999999999996;2
41466;-4.67;0.56;0.1;0.53;0;41466;-33.22;13.049999999999997;2
41467;-6.24;0.57;-4.52;0.21;0;41467;-1.5700000000000003;8.837999999999997;2
41468;26.41;0.45;30.61;0.78;1;41468;32.65;10.151999999999996;2
41469;14.77;0.43;10.75;0.65;1;41469;-11.64;11.763999999999996;2
41470;24.42;0.65;39.94;1.9;1;41470;9.650000000000002;10.937999999999997;2
41471;11.74;0.57;11.29;0.26;1;41471;-12.680000000000001;14.219999999999995;2
41472;2.32;0.55;3.83;0.27;1;41472;-9.42;15.931999999999997;2
41473;30.96;0.66;36.34;0.95;1;41473;28.64;16.841999999999995;2
41474;29.97;0.67;40.0;1.4;1;41474;-0.990000000000002;19.881999999999998;2
41475;24.73;0.46;24.01;0.42;1;41475;-5.239999999999998;19.943999999999996;2
41476;3.61;0.61;0.53;0.44;1;41476;-21.12;18.317999999999994;2
41477;19.51;0.45;23.2;0.66;1;41477;15.900000000000002;21.755999999999993;2
41478;8.05;0.66;27.73;2.15;1;41478;-11.46;17.173999999999996;2
41479;-5.42;0.63;-0.54;0.53;0;41479;-13.47;10.095999999999997;2
41480;35.87;0.73;40.0;0.87;1;41480;41.29;12.323999999999995;2
41481;-3.16;0.42;1.61;0.55;0;41481;-39.03;10.969999999999995;2
41482;37.51;0.42;40.0;0.72;1;41482;40.67;14.569999999999997;2
41483;12.3;0.5;11.89;0.26;1;41483;-25.209999999999997;15.419999999999996;2
41484;8.73;0.46;17.49;1.06;1;41484;-3.5700000000000003;18.249999999999996;2
41485;37.54;0.59;40.0;0.72;1;41485;28.81;18.583999999999996;2
41486;26.6;0.71;28.65;0.57;1;41486;-10.939999999999998;24.535999999999994;2
41487;19.93;0.66;39.47;2.25;1;41487;-6.670000000000002;21.02;2
41488;-2.2;0.68;8.47;1.14;1;41488;-22.13;18.119999999999997;2
41489;-2.2;0.63;-1.42;0.16;0;41489;0.0;15.933999999999997;2
41490;-7.1;0.64;-8.2;0.14;0;41490;-4.8999999999999995;7.0059999999999985;0
41491;33.31;0.7;33.74;0.48;1;41491;40.410000000000004;8.347999999999999;0
41492;20.06;0.49;27.48;1.04;1;41492;-13.250000000000004;8.373999999999999;0
41493;25.4;0.57;26.63;0.48;1;41493;5.34;13.894;0
41494;-8.97;0.48;11.0;2.01;1;41494;-34.37;12.54;0
41495;38.5;0.75;40.0;0.64;1;41495;47.47;21.659999999999997;0
41496;31.62;0.73;27.06;0.87;1;41496;-6.879999999999999;21.321999999999996;0
41497;0.62;0.41;11.63;1.21;1;41497;-31.0;17.433999999999997;0
41498;-0.91;0.65;-2.8;0.28;1;41498;-1.53;12.171999999999997;0
41499;-0.83;0.72;3.77;0.55;1;41499;0.08000000000000007;13.799999999999997;0
41500;5.21;0.46;3.6;0.31;1;41500;6.04;7.141999999999999;1
41501;16.24;0.6;11.12;0.77;1;41501;11.029999999999998;4.065999999999998;1
41502;11.6;0.72;26.49;1.71;1;41502;-4.639999999999999;6.261999999999998;1
41503;4.56;0.41;8.27;0.52;1;41503;-7.04;7.355999999999999;1
41504;20.59;0.64;20.12;0.35;1;41504;16.03;11.639999999999997;1
41505;-3.03;0.5;-4.67;0.23;0;41505;-23.62;9.991999999999999;1
41506;4.61;0.72;5.09;0.19;1;41506;7.640000000000001;7.6659999999999995;1
41507;8.32;0.74;27.43;2.09;1;41507;3.71;7.01;1
41508;12.8;0.73;16.16;0.56;1;41508;4.48;8.657999999999998;1
41509;29.26;0.57;40.0;1.47;1;41509;16.46;10.392;1
41510;-0.02;0.7;-1.1;0.21;1;41510;-29.28;10.994;1
41511;15.71;0.7;11.73;0.65;1;41511;15.73;13.213999999999999;1
41512;19.62;0.51;33.65;1.7;1;41512;3.91;15.474;1
41513;-7.68;0.69;-6.9;0.1;0;41513;-27.3;11.378;1
41514;20.38;0.41;31.4;1.41;1;41514;28.06;9.602;1
41515;-1.47;0.61;-4.35;0.37;0;41515;-21.849999999999998;9.312000000000001;1
41516;-6.75;0.48;-5.72;0.14;0;41516;-5.28;4.819999999999999;1
41517;37.44;0.44;37.3;0.49;1;41517;44.19;8.383999999999999;1
41518;38.28;0.43;38.38;0.49;1;41518;0.8400000000000034;17.576;1
41519;30.42;0.64;28.14;0.63;1;41519;-7.859999999999999;19.584;1
41520;5.23;0.52;13.36;0.97;1;41520;-25.19;20.924;2
41521;-5.12;0.65;0.76;0.64;0;41521;-10.350000000000001;21.25;2
41522;24.21;0.42;37.5;1.67;1;41522;29.330000000000002;18.604000000000003;2
41523;12.01;0.51;25.94;1.61;1;41523;-12.200000000000001;13.35;2
41524;-3.9;0.59;-9.44;0.61;0;41524;-15.91;6.486;0
41525;14.76;0.68;11.97;0.53;1;41525;18.66;8.392;0
41526;-8.28;0.51;-12.77;0.47;0;41526;-23.04;7.76;0
41527;35.47;0.62;40.0;0.91;1;41527;43.75;10.012;0
41528;2.94;0.71;2.69;0.15;1;41528;-32.53;8.198;0
41529;23.13;0.62;18.78;0.77;1;41529;20.189999999999998;13.604000000000003;0
41530;5.59;0.48;19.07;1.5;1;41530;-17.54;11.770000000000001;0
41531;16.0;0.41;12.99;0.56;1;41531;10.41;16.626;0
41532;17.34;0.7;17.96;0.34;1;41532;1.3399999999999999;13.0;0
41533;-0.76;0.41;8.69;1.04;1;41533;-18.1;12.260000000000002;0
41534;38.48;0.71;36.31;0.7;1;41534;39.239999999999995;15.330000000000002;0
41535;28.76;0.59;29.29;0.44;1;41535;-9.719999999999995;19.964000000000002;0
41536;36.97;0.73;40.0;0.77;1;41536;8.209999999999997;24.158;1
41537;34.74;0.68;33.93;0.53;1;41537;-2.229999999999997;27.638000000000005;1
41538;19.89;0.75;24.92;0.8;1;41538;-14.850000000000001;31.768;1
41539;36.09;0.52;40.0;0.85;1;41539;16.200000000000003;31.290000000000003;1
41540;-5.58;0.67;-9.47;0.43;0;41540;-41.67;24.422000000000004;0
41541;-0.2;0.54;2.29;0.35;1;41541;5.38;16.988000000000007;0
41542;-7.74;0.57;-5.3;0.27;0;41542;-7.54;8.492000000000003;0
